
Begin Step 0, Time: 0, Systemstep: 0
Begin Step 461, Time: 1.25631, Systemstep: 0.000307617

Begin Step 462, Time: 1.25662, Systemstep: 0.000307617

Begin Step 463, Time: 1.25692, Systemstep: 0.000307617

Begin Step 464, Time: 1.25723, Systemstep: 0.000307617

Begin Step 465, Time: 1.25754, Systemstep: 0.000307617

Begin Step 466, Time: 1.25785, Systemstep: 0.000307617

Begin Step 467, Time: 1.25815, Systemstep: 0.000307617

Begin Step 468, Time: 1.25846, Systemstep: 0.000307617

Begin Step 469, Time: 1.25877, Systemstep: 0.000307617

Begin Step 470, Time: 1.25908, Systemstep: 0.000307617

Begin Step 471, Time: 1.25938, Systemstep: 0.000307617

Begin Step 472, Time: 1.25969, Systemstep: 0.000307617

Begin Step 473, Time: 1.26, Systemstep: 0.000307617
